Date,Open,High,Low,Close,Volume,Adj Close
2000-12-04,6507.64,6507.64,6343.45,6408.1,1000000,6408.1
2000-12-01,6379.26,6542.72,6379.26,6512.91,1000000,6512.91
2000-11-30,6598.07,6598.07,6361.43,6372.33,1000000,6372.33
2000-11-29,6609.76,6655.36,6534.82,6598.32,1000000,6598.32
2000-11-28,6696.71,6717.74,6603.61,6625.56,1000000,6625.56
2000-11-27,6665.25,6804.22,6665.25,6696.91,1000000,6696.91
2000-11-24,6607.98,6710.45,6572.34,6664.18,1000000,6664.18
2000-11-23,6508.53,6617.79,6476.63,6596.93,1000000,6596.93
2000-11-22,6669.75,6669.75,6474.5,6510.54,1000000,6510.54
2000-11-21,6594.88,6679.87,6571.56,6666.06,1000000,6666.06
2000-11-20,6755.23,6794.41,6598.42,6605.53,1000000,6605.53
2000-11-17,6824,6839.92,6724.07,6752.29,1000000,6752.29
2000-11-16,6950.94,6950.94,6805.15,6811.49,1000000,6811.49
2000-11-15,6976.16,6976.63,6882,6961.09,1000000,6961.09
2000-11-14,6740.64,6966.65,6740.64,6966.65,1000000,6966.65
2000-11-13,6839.98,6839.98,6690.61,6742.1,1000000,6742.1
2000-11-10,6962.94,7013.07,6831.4,6851.69,1000000,6851.69
2000-11-09,7005.2,7019.57,6930.29,6959.5,1000000,6959.5
2000-11-08,7075.82,7130.21,7004.93,7010.2,1000000,7010.2
2000-11-07,7140.25,7140.25,7028.79,7083.7,1000000,7083.7
2000-11-06,7139.94,7185.66,7111.5,7136.3,1000000,7136.3
2000-11-03,7092.02,7152.45,7072.37,7128.27,1000000,7128.27
2000-11-02,7067.7,7135.89,7048.88,7088.64,1000000,7088.64
2000-11-01,7093.84,7114.2,7015.52,7059.07,1000000,7059.07
2000-10-31,6928.69,7087.92,6928.69,7077.44,1000000,7077.44
2000-10-30,6921.33,6955.92,6880.18,6926.57,1000000,6926.57
2000-10-27,6768.87,6930.36,6768.87,6924.68,1000000,6924.68
2000-10-26,6749.01,6858.1,6718.55,6767.9,1000000,6767.9
2000-10-25,6794.48,6810.3,6701.31,6748.22,100000,6748.22
2000-10-24,6617.73,6835.16,6603.49,6802.81,100000,6802.81
2000-10-23,6614.18,6651.1,6542.87,6620.87,100000,6620.87
2000-10-20,6616.76,6663.18,6533.15,6615.9,100000,6615.9
2000-10-19,6489.85,6620.78,6488.69,6619.43,100000,6619.43
2000-10-18,6523.75,6523.75,6297.49,6470.06,0,6470.06
2000-10-17,6622.01,6668.56,6521.75,6531.71,0,6531.71
2000-10-16,6668.12,6725.33,6578.78,6627.25,0,6627.25
2000-10-13,6452.11,6661.3,6385.55,6661.3,0,6661.3
2000-10-12,6569.86,6649.25,6383.17,6465.26,0,6465.26
2000-10-11,6668.94,6668.94,6467.29,6554.14,0,6554.14
2000-10-10,6683.69,6726.45,6655.51,6673.15,0,6673.15
2000-10-09,6776.04,6776.04,6624.55,6680.78,0,6680.78
2000-10-06,6895.71,6921.08,6712.48,6776.39,0,6776.39
2000-10-05,6819.12,6917.17,6819.12,6892.49,0,6892.49
2000-10-04,6857.48,6896.54,6760.71,6823.43,0,6823.43
2000-10-02,6800.07,6906.83,6766.1,6862.26,1000000,6862.26
2000-09-29,6835.13,6884.63,6771.66,6798.12,1000000,6798.12
2000-09-28,6809.59,6846.99,6727.32,6832.76,1000000,6832.76
2000-09-27,6761.93,6857.48,6716.84,6814.06,1000000,6814.06
2000-09-26,6779.81,6827.89,6726.24,6765.04,1000000,6765.04
2000-09-25,6739.28,6827.07,6739.28,6788.69,1000000,6788.69
2000-09-22,6677.83,6740.25,6468.46,6740.25,1000000,6740.25
2000-09-21,6774.26,6817.09,6581.93,6682.92,1000000,6682.92
2000-09-20,6953.25,6973.31,6726.46,6765.23,1000000,6765.23
2000-09-19,6865.87,6931.72,6839.3,6915.49,1000000,6915.49
2000-09-18,6959.93,6977.25,6873.4,6891.69,1000000,6891.69
2000-09-15,7048.88,7077.58,6976.41,6999.54,1000000,6999.54
2000-09-14,7010.7,7101.5,7006.64,7049.82,1000000,7049.82
2000-09-13,7134.56,7169.53,6994.18,7006.26,1000000,7006.26
2000-09-12,7213.18,7213.18,7129.03,7135.75,1000000,7135.75
2000-09-11,7267.68,7273.3,7196.64,7214.45,1000000,7214.45
2000-09-08,7373.9,7393.88,7248.94,7261.04,1000000,7261.04
2000-09-07,7327.66,7383.6,7283.79,7373.34,1000000,7373.34
2000-09-06,7397.05,7434.02,7315.15,7329.9,1000000,7329.9
2000-09-05,7448.08,7456.71,7369.36,7391.27,1000000,7391.27
2000-09-04,7355.74,7453.36,7355.74,7445.56,1000000,7445.56
2000-09-01,7221.41,7397.12,7221.41,7344.67,1000000,7344.67
2000-08-31,7191,7251.31,7168.52,7244.79,1000000,7244.79
2000-08-30,7292.46,7292.46,7176.24,7192.69,1000000,7192.69
2000-08-29,7342.04,7355.58,7277.17,7294.4,1000000,7294.4
2000-08-28,7320.93,7395.81,7310.29,7339.22,1000000,7339.22
2000-08-25,7232.37,7333.09,7232.37,7307.17,1000000,7307.17
2000-08-24,7233.78,7279.2,7213.2,7230.26,1000000,7230.26
2000-08-23,7257.34,7263.55,7157.85,7232.78,1000000,7232.78
2000-08-22,7208.39,7282.21,7208.39,7249.2,1000000,7249.2
2000-08-21,7233.74,7258.87,7147.15,7199.34,1000000,7199.34
2000-08-18,7286.32,7320.61,7216.62,7232.42,1000000,7232.42
2000-08-17,7320.69,7336.23,7214.68,7278.43,1000000,7278.43
2000-08-16,7314.57,7363.64,7291.01,7315.27,1000000,7315.27
2000-08-15,7336.73,7380.19,7276.04,7307.43,1000000,7307.43
2000-08-14,7323.87,7369.01,7297.03,7331.67,1000000,7331.67
2000-08-11,7289.26,7327.22,7225.03,7322.98,1000000,7322.98
2000-08-10,7228.7,7318.94,7213.38,7280.97,1000000,7280.97
2000-08-09,7129.7,7268.64,7129.7,7226.71,1000000,7226.71
2000-08-08,7110.47,7194.22,7079.74,7143.96,1000000,7143.96
2000-08-07,7020.65,7135.28,7020.65,7113.22,1000000,7113.22
2000-08-04,7040.25,7112.97,7007.21,7016.59,1000000,7016.59
2000-08-03,7113.08,7113.08,6954.6,7011.74,1000000,7011.74
2000-08-02,7151.5,7197.32,7068.96,7112.45,1000000,7112.45
2000-08-01,7194.03,7244.55,7094.93,7145.53,1000000,7145.53
2000-07-31,7135.39,7251.88,7112.94,7190.37,1000000,7190.37
2000-07-28,7188.63,7222.11,7076.37,7128.3,1000000,7128.3
2000-07-27,7291.14,7333.02,7170.81,7183.44,1000000,7183.44
2000-07-26,7330.14,7368.34,7250.22,7268,1000000,7268
2000-07-25,7323.24,7358.64,7294.06,7329.46,1000000,7329.46
2000-07-24,7377.98,7428.17,7314.2,7314.2,1000000,7314.2
2000-07-21,7481.19,7503.32,7374.6,7378.86,0,7378.86
2000-07-20,7364.64,7491.8,7303.91,7480.14,0,7480.14
2000-07-19,7406.24,7406.24,7321.27,7366.57,0,7366.57
2000-07-18,7417.02,7449.78,7355.31,7406.91,0,7406.91
2000-07-17,7320.1,7430.7,7320.1,7430.7,0,7430.7
2000-07-14,7193.23,7342.22,7173.42,7321.94,0,7321.94
2000-07-13,7073.81,7178.45,7008.96,7166.51,0,7166.51
2000-07-12,7015.84,7100.36,7011.68,7065.97,0,7065.97
2000-07-11,7068.09,7069.49,6955.58,7006.05,0,7006.05
2000-07-10,7052.68,7126.04,7031.33,7066.22,0,7066.22
2000-07-07,6957.01,7051.06,6919.94,7044.77,0,7044.77
2000-07-06,6947.21,6978.93,6905.24,6972.8,0,6972.8
2000-07-05,6946.73,7090.11,6946.73,6961.73,0,6961.73
2000-07-04,6958.4,6976.08,6881.14,6944.36,0,6944.36
2000-07-03,6912.97,6962.02,6842.61,6962.02,0,6962.02
2000-06-30,6882.94,6935.18,6866.85,6882.44,0,6882.44
2000-06-29,7055.42,7058,6851.84,6881.94,0,6881.94
2000-06-28,7050.84,7072.64,7010.67,7054.3,0,7054.3
2000-06-27,7029.55,7064.44,6966.45,7048.96,0,7048.96
2000-06-26,6986.89,7085.27,6975.07,7027.19,0,7027.19
2000-06-23,7056.82,7081.58,6976.97,6980.41,0,6980.41
2000-06-22,7112.15,7172.86,7028.34,7064.73,0,7064.73
2000-06-21,7227.05,7240.01,7090.5,7100.09,0,7100.09
2000-06-20,7207.59,7270.2,7201.88,7227.27,0,7227.27
2000-06-19,7134.17,7225.34,7134.17,7198.8,0,7198.8
2000-06-16,7344.44,7368.57,7246.77,7252.58,0,7252.58
2000-06-15,7347.75,7388.24,7324.6,7328.62,0,7328.62
2000-06-14,7292.77,7374.6,7251.23,7350.94,0,7350.94
2000-06-13,7222.77,7307.34,7173.64,7268.91,0,7268.91
2000-06-12,7251.29,7315.05,7224.72,7240.1,0,7240.1
2000-06-09,7246.46,7354.32,7233.65,7246.79,0,7246.79
2000-06-08,7293.74,7390.5,7211.97,7253.46,0,7253.46
2000-06-07,7363.66,7363.66,7241.58,7285.93,0,7285.93
2000-06-06,7404.78,7464.76,7298.23,7359.8,0,7359.8
2000-06-05,7456.22,7486.4,7354.84,7408.02,0,7408.02
2000-06-02,7286.19,7460.51,7246.17,7438.95,0,7438.95
2000-06-01,7117.57,7277.52,7117.57,7272.76,0,7272.76
2000-05-31,7127.26,7213.98,7101.14,7109.67,0,7109.67
2000-05-30,7024.6,7150.5,7024.6,7119.26,0,7119.26
2000-05-29,6956.14,7029.8,6956.14,7016.66,0,7016.66
2000-05-26,6969.01,6972.21,6833.11,6839.33,0,6839.33
2000-05-25,6846.37,6998.31,6846.37,6978.87,0,6978.87
2000-05-24,6920.14,6920.14,6794.08,6834.88,0,6834.88
2000-05-23,6918.93,7017.24,6883.39,6927.69,0,6927.69
2000-05-22,6983.46,7040.57,6818.7,6912.96,0,6912.96
2000-05-19,7182.46,7182.46,6958.92,6989.03,0,6989.03
2000-05-18,7214.5,7258.61,7158.54,7181.58,0,7181.58
2000-05-17,7370.18,7378.57,7197.83,7211.51,0,7211.51
2000-05-16,7203.58,7398.48,7203.58,7371.06,0,7371.06
2000-05-15,7266.08,7278.03,7188.25,7195.15,0,7195.15
2000-05-12,7269.87,7331.03,7206.09,7269.28,0,7269.28
2000-05-11,7111.28,7277.56,7013.7,7259.48,0,7259.48
2000-05-10,7273.56,7313.27,7102.59,7120.86,0,7120.86
2000-05-09,7407.89,7407.95,7225.18,7280.54,0,7280.54
2000-05-08,7532.97,7532.97,7383.22,7408.09,0,7408.09
2000-05-05,7391.62,7530.82,7333.48,7530.82,0,7530.82
2000-05-04,7388.68,7419.74,7321.43,7386.71,0,7386.71
2000-05-03,7547.91,7571.72,7362.75,7376.93,0,7376.93
2000-05-02,7407.53,7561.67,7405.7,7555.92,0,7555.92
2000-04-28,7223.27,7436.45,7223.27,7414.68,0,7414.68
2000-04-27,7386.61,7413.82,7156.83,7221.74,0,7221.74
2000-04-26,7293.1,7444.28,7293.1,7388.55,0,7388.55
2000-04-25,7164.15,7317.06,7096.38,7280.51,0,7280.51
2000-04-20,7216.22,7242.8,7157.95,7157.95,0,7157.95
2000-04-19,7204.33,7305.94,7146.52,7216.71,0,7216.71
2000-04-18,7186.18,7305.03,7094.92,7196.49,0,7196.49
2000-04-17,7201.66,7201.66,6890.96,7187.14,0,7187.14
2000-04-14,7440.05,7440.05,7168.9,7214.83,0,7214.83
2000-04-13,7421.06,7450.39,7302.82,7449.06,0,7449.06
2000-04-12,7438.26,7517.75,7414.38,7443.07,0,7443.07
2000-04-11,7513.12,7513.12,7366.49,7442.66,0,7442.66
2000-04-10,7534.91,7614.81,7507.93,7516.95,0,7516.95
2000-04-07,7470.39,7533.36,7399.81,7522.2,0,7522.2
2000-04-06,7345.01,7480.13,7325.72,7446.21,0,7446.21
2000-04-05,7502.09,7538.72,7205.86,7330.77,0,7330.77
2000-04-04,7431.42,7566.92,7430.18,7522.8,0,7522.8
2000-04-03,7599.78,7641.53,7404.37,7429.22,0,7429.22
2000-03-31,7649.88,7704.28,7522.7,7599.39,0,7599.39
2000-03-30,7834.56,7849.53,7610.51,7644.89,0,7644.89
2000-03-29,7930.82,7963.7,7859.44,7864.76,0,7864.76
2000-03-28,7891.15,8031.21,7880.12,7931.93,0,7931.93
2000-03-27,7932.71,7939.92,7832.06,7892.49,0,7892.49
2000-03-24,7706.5,7932.42,7706.5,7932.42,0,7932.42
2000-03-23,7803.69,7873.03,7677.08,7694.78,0,7694.78
2000-03-22,7827.56,7949.72,7787.09,7798.62,0,7798.62
2000-03-21,7865.48,7865.48,7735.74,7807.93,0,7807.93
2000-03-20,7716.24,7887.97,7716.24,7872.38,0,7872.38
2000-03-17,7594.99,7834.54,7574.52,7710.92,0,7710.92
2000-03-16,7416.64,7648.28,7416.64,7583.96,0,7583.96
2000-03-15,7633.2,7633.2,7411.76,7414.46,0,7414.46
2000-03-14,7695.79,7757.03,7630.1,7650.05,0,7650.05
2000-03-13,7977.06,7991.07,7630.31,7693.85,0,7693.85
2000-03-10,7952.51,8076.31,7952.51,7975.95,0,7975.95
2000-03-09,7984.21,8084.92,7877.19,7949.15,0,7949.15
2000-03-08,8069.98,8097.68,7949.38,7987,0,7987
2000-03-07,7971.23,8136.16,7922.32,8064.97,0,8064.97
2000-03-06,7960.09,8030.59,7925.2,7975.78,0,7975.78
2000-03-03,7952.28,8022.48,7874.57,7960.03,0,7960.03
2000-03-02,7720.9,7950.66,7639.93,7945.77,0,7945.77
2000-03-01,7645.3,7769.01,7618.6,7727.93,0,7727.93
2000-02-29,7590.9,7700.36,7590.9,7644.55,0,7644.55
2000-02-28,7732.9,7747.37,7492.23,7587.13,0,7587.13
2000-02-25,7668.7,7776.84,7640.69,7738.68,0,7738.68
2000-02-24,7696.92,7813.2,7587.08,7640.53,0,7640.53
2000-02-23,7619.83,7772.28,7619.83,7698.97,0,7698.97
2000-02-22,7580.38,7725.5,7540.36,7607.94,0,7607.94
2000-02-21,7568.34,7590.53,7447.71,7590.53,0,7590.53
2000-02-18,7584.39,7658.88,7543.5,7573.78,0,7573.78
2000-02-17,7478.32,7637.46,7394.02,7580.53,0,7580.53
2000-02-16,7401.26,7596.9,7342.65,7490.32,0,7490.32
2000-02-15,7636.41,7699.97,7396.13,7396.13,0,7396.13
2000-02-14,7569.01,7660.39,7542.3,7644.8,0,7644.8
2000-02-11,7724.36,7812.09,7586.26,7611.55,0,7611.55
2000-02-10,7617.07,7709.27,7496.42,7709.27,0,7709.27
2000-02-09,7566.68,7676.56,7526.08,7629.11,0,7629.11
2000-02-08,7295.61,7570.55,7263.19,7549.88,0,7549.88
2000-02-07,7450.79,7450.79,7270.4,7296.32,0,7296.32
2000-02-04,7355.69,7491.79,7338.15,7444.61,0,7444.61
2000-02-03,7175.87,7354.56,7134.42,7354.26,0,7354.26
2000-02-02,7063.57,7172.05,7038.71,7171.95,0,7171.95
2000-02-01,6841.12,7052.22,6841.12,7050.46,0,7050.46
2000-01-31,7054.24,7054.24,6816.54,6835.6,0,6835.6
2000-01-28,7128.01,7214.58,7040.49,7066.6,0,7066.6
2000-01-27,6983.42,7169.87,6944.65,7126.13,0,7126.13
2000-01-26,6838.05,6980.93,6838.05,6969.37,0,6969.37
2000-01-25,6928.08,6928.08,6809.64,6809.64,0,6809.64
2000-01-24,6987.59,7092.5,6921.97,6931.99,0,6931.99
2000-01-21,7103.7,7103.7,6939.94,6992.75,0,6992.75
2000-01-20,7095.98,7230.75,7076.81,7112.66,0,7112.66
2000-01-19,7065.31,7110.19,6987.12,7091.04,0,7091.04
2000-01-18,7262.21,7306.48,7053.86,7072.12,0,7072.12
2000-01-17,7177.48,7297.04,7112.97,7258.9,0,7258.9
2000-01-14,6960.29,7207.45,6960.29,7173.22,0,7173.22
2000-01-13,6913.13,7106.45,6898.69,6955.98,0,6955.98
2000-01-12,6878.92,6913.5,6783.22,6912.81,0,6912.81
2000-01-11,6926.04,6943.83,6821.26,6891.25,0,6891.25
2000-01-10,6785.47,6975.26,6785.47,6925.52,0,6925.52
2000-01-07,6489.94,6791.53,6470.14,6780.96,0,6780.96
2000-01-06,6501.45,6539.31,6402.63,6474.92,0,6474.92
2000-01-05,6585.85,6585.85,6388.91,6502.07,0,6502.07
2000-01-04,6747.24,6755.36,6510.46,6586.95,0,6586.95
2000-01-03,6961.72,7159.33,6720.87,6750.76,0,6750.76
1999-12-30,6858.4,6972.66,6858.4,6958.14,0,6958.14
1999-12-29,6845.37,6888.51,6812.72,6859.58,0,6859.58
1999-12-28,6839.03,6885.2,6762.11,6861.54,0,6861.54
1999-12-27,6784.37,6992.92,6784.37,6837.41,0,6837.41
1999-12-23,6503.67,6798.19,6503.67,6782.39,0,6782.39
1999-12-22,6431.51,6531.75,6431.51,6492.53,0,6492.53
1999-12-21,6372.79,6423.88,6322.09,6418.68,0,6418.68
1999-12-20,6358.48,6393.2,6296.9,6378.66,0,6378.66
1999-12-17,6342.92,6443.05,6342.92,6353.9,0,6353.9
1999-12-16,6228.93,6364.09,6220.53,6341.29,0,6341.29
1999-12-15,6191.76,6232.75,6148.21,6232.75,0,6232.75
1999-12-14,6129.31,6247.24,6103.36,6187.99,0,6187.99
1999-12-13,6106.21,6159.21,6078.01,6127.2,0,6127.2
1999-12-10,6121.68,6158.18,6067.08,6097.9,0,6097.9
1999-12-09,6100.73,6178.17,6084.95,6118.06,0,6118.06
1999-12-08,6135.27,6140.85,6051.57,6115.59,0,6115.59
1999-12-07,6141.69,6188.49,6121.73,6158.77,0,6158.77
1999-12-06,6126.72,6188.68,6095.88,6142.19,0,6142.19
1999-12-03,5942.09,6127.12,5942.09,6119.17,0,6119.17
1999-12-02,5933,5995.01,5912.17,5937.2,0,5937.2
1999-12-01,5891.27,5960.59,5836.73,5933.84,0,5933.84
1999-11-30,5875.49,5896.73,5808.95,5896.04,0,5896.04
1999-11-29,5953.78,5978.64,5881.52,5888.88,0,5888.88
1999-11-26,5964.97,6023.01,5943.37,5958.07,0,5958.07
1999-11-25,5812.81,5967.61,5810.21,5961.45,0,5961.45
1999-11-24,5815.09,5852.45,5765.36,5818.73,0,5818.73
1999-11-23,5822.95,5869.68,5794.14,5814.74,0,5814.74
1999-11-22,5951.7,5998.46,5812.21,5819.89,0,5819.89
1999-11-19,5955.76,6032.67,5927.78,5955.97,0,5955.97
1999-11-18,5870.67,5956.41,5856.33,5950.05,0,5950.05
1999-11-17,5912.4,5950.8,5850.66,5870.17,0,5870.17
1999-11-16,5849.56,5914.2,5809.37,5909.52,0,5909.52
1999-11-15,5792.45,5861,5792.45,5859.29,0,5859.29
1999-11-12,5789.5,5824.3,5750.65,5791.05,0,5791.05
1999-11-11,5714.48,5803.84,5714.48,5802.36,0,5802.36
1999-11-10,5685.5,5742.42,5661.68,5742.42,0,5742.42
1999-11-09,5654.33,5755.25,5654.33,5694.73,0,5694.73
1999-11-08,5628.74,5681.02,5613.95,5647.94,0,5647.94
1999-11-05,5639.88,5680.67,5597.57,5658.1,0,5658.1
1999-11-04,5568.92,5650.82,5561.28,5635.62,0,5635.62
1999-11-03,5532.06,5592.09,5501.86,5560.87,0,5560.87
1999-11-02,5524.42,5551.82,5474.12,5546.95,0,5546.95
1999-11-01,5518.74,5549.78,5496.77,5524.92,0,5524.92
1999-10-29,5503.19,5557.91,5492.84,5525.4,0,5525.4
1999-10-28,5360.58,5492.97,5342.31,5478.89,0,5478.89
1999-10-27,5356.71,5386.1,5324.35,5363.86,0,5363.86
1999-10-26,5306.71,5394.84,5302.28,5388.76,0,5388.76
1999-10-25,5356.7,5388.95,5300.79,5320.4,0,5320.4
1999-10-22,5272.62,5362.01,5268.81,5357.75,0,5357.75
1999-10-21,5290.19,5295.17,5211.11,5246.49,0,5246.49
1999-10-20,5291.07,5326.67,5239.35,5291.23,0,5291.23
1999-10-19,5172.37,5296.91,5150.17,5296.91,0,5296.91
1999-10-18,5160.8,5177.64,5093.84,5156.28,0,5156.28
1999-10-15,5211.66,5230.42,5101.89,5184.23,0,5184.23
1999-10-14,5270.53,5319.33,5218.52,5220.29,0,5220.29
1999-10-13,5315.57,5315.57,5264.8,5295.43,0,5295.43
1999-10-12,5409.24,5432.12,5329.85,5358.46,0,5358.46
1999-10-11,5453.08,5453.77,5396.05,5414.5,0,5414.5
1999-10-08,5409.44,5439.53,5364.35,5419.26,0,5419.26
1999-10-07,5395.32,5419.4,5353.47,5419.31,0,5419.31
1999-10-06,5275.56,5353.32,5243.43,5353.32,0,5353.32
1999-10-05,5245.83,5304.7,5224.49,5301.85,0,5301.85
1999-10-04,5134.97,5251.57,5115.09,5218.86,0,5218.86
1999-10-01,5166.57,5185.72,5078.59,5124.55,0,5124.55
1999-09-30,5127.11,5149.83,5083.67,5149.83,0,5149.83
1999-09-29,5157.17,5172.46,5069.87,5135.62,0,5135.62
1999-09-28,5254.51,5261.85,5116.88,5119.1,0,5119.1
1999-09-27,5207.66,5247.63,5201.47,5239.64,0,5239.64
1999-09-24,5220.96,5220.96,5163.21,5186.53,0,5186.53
1999-09-23,5256.43,5332.99,5228.85,5299.57,0,5299.57
1999-09-22,5236.53,5286.24,5211.7,5238.76,0,5238.76
1999-09-21,5378.91,5384.52,5247.7,5282.76,0,5282.76
1999-09-20,5327.84,5372.87,5320.04,5351.98,0,5351.98
1999-09-17,5331.52,5365.27,5290.32,5303.94,0,5303.94
1999-09-16,5356.43,5361.62,5297.74,5304.42,0,5304.42
1999-09-15,5385.42,5449.36,5342.91,5387.18,0,5387.18
1999-09-14,5457.27,5493.2,5394.51,5401.47,0,5401.47
1999-09-13,5489.6,5530.76,5440.92,5446.91,0,5446.91
1999-09-10,5438.64,5522.41,5427.13,5483.95,0,5483.95
1999-09-09,5397.45,5448.91,5370.36,5436.86,0,5436.86
1999-09-08,5387.43,5401.09,5332.84,5400.7,0,5400.7
1999-09-07,5397.48,5430.56,5364.34,5391.36,0,5391.36
1999-09-06,5343.7,5416.2,5329.79,5400.55,0,5400.55
1999-09-03,5202.54,5340.01,5199.68,5336.22,0,5336.22
1999-09-02,5337.62,5340.65,5184.01,5189.92,0,5189.92
1999-09-01,5286.58,5328.54,5273.9,5317.12,0,5317.12
1999-08-31,5346.83,5346.83,5267.17,5270.77,0,5270.77
1999-08-30,5414.42,5425.39,5363.59,5392.53,0,5392.53
1999-08-27,5368.19,5428.95,5329.62,5420.36,0,5420.36
1999-08-26,5433.94,5455.84,5354.6,5389.34,0,5389.34
1999-08-25,5321.41,5414.52,5300.79,5400.32,0,5400.32
1999-08-24,5328.73,5342.23,5268.24,5324.02,0,5324.02
1999-08-23,5267.29,5314.27,5267.29,5301.98,0,5301.98
1999-08-20,5200.24,5260.96,5200.24,5254.14,0,5254.14
1999-08-19,5213.21,5235.08,5165.81,5186.85,0,5186.85
1999-08-18,5272.58,5293.26,5217.55,5230.47,0,5230.47
1999-08-17,5256.85,5301.49,5223.4,5259.91,0,5259.91
1999-08-16,5241.57,5257.68,5196.94,5257.1,0,5257.1
1999-08-13,5111.02,5225.22,5089.44,5219.43,0,5219.43
1999-08-12,5073.28,5149.19,5068.88,5127.43,0,5127.43
1999-08-11,5013.71,5047.43,5010.91,5019.69,0,5019.69
1999-08-10,5089.83,5095.83,4975.15,5000.87,0,5000.87
1999-08-09,5001.33,5102.56,4980.61,5087.3,0,5087.3
1999-08-06,5013.38,5057.2,4974.98,5010.47,0,5010.47
1999-08-05,5094.48,5094.48,4948.08,4978.45,0,4978.45
1999-08-04,5097.69,5149.1,5067.2,5119.37,0,5119.37
1999-08-03,5105.01,5139.24,5054.84,5107.68,0,5107.68
1999-08-02,5088.65,5144.2,4970.74,5129.5,0,5129.5
1999-07-30,5050.55,5110.52,5039.5,5101.87,0,5101.87
1999-07-29,5235.66,5241.24,5035.2,5052.32,0,5052.32
1999-07-28,5267.54,5274.33,5204.64,5229.56,0,5229.56
1999-07-27,5196.71,5253.11,5188.53,5224.16,0,5224.16
1999-07-26,5318.26,5330.02,5161.25,5206.44,0,5206.44
1999-07-23,5349.04,5391.52,5297.86,5310.63,0,5310.63
1999-07-22,5417.11,5442.69,5320.78,5340.91,0,5340.91
1999-07-21,5461.94,5472.55,5401.84,5414.17,0,5414.17
1999-07-20,5621.06,5643.19,5482.61,5491.29,0,5491.29
1999-07-19,5632.99,5654.85,5600.15,5624.74,0,5624.74
1999-07-16,5644.85,5653.52,5576.9,5619.94,0,5619.94
1999-07-15,5608.38,5671.77,5598.39,5619.26,0,5619.26
1999-07-14,5579.49,5649.42,5571.97,5610.89,0,5610.89
1999-07-13,5646.34,5652.9,5553.42,5573.82,0,5573.82
1999-07-12,5662.07,5686.55,5635.1,5652.02,0,5652.02
1999-07-09,5598.51,5666.26,5598.51,5638.95,0,5638.95
1999-07-08,5601.87,5646.58,5549.14,5607.1,0,5607.1
1999-07-07,5606.71,5620.08,5547.88,5588.5,0,5588.5
1999-07-06,5632.18,5640.11,5580.13,5612.9,0,5612.9
1999-07-05,5533.2,5649.89,5528.85,5625.62,0,5625.62
1999-07-02,5489.88,5521.7,5456.19,5519.05,0,5519.05
1999-07-01,5428.34,5498.11,5425.85,5480.22,0,5480.22
1999-06-30,5375.42,5413.69,5357.87,5378.52,0,5378.52
1999-06-29,5370.01,5394.35,5332.96,5359.53,0,5359.53
1999-06-28,5319.88,5358.42,5283.73,5356.95,0,5356.95
1999-06-25,5318.89,5351.07,5287.27,5301.21,0,5301.21
1999-06-24,5412.37,5441.98,5321.64,5327.6,0,5327.6
1999-06-23,5436.72,5455.12,5387.2,5399.11,0,5399.11
1999-06-22,5471.7,5481.96,5417.52,5468.67,0,5468.67
1999-06-21,5366.28,5499.16,5366.28,5468.47,0,5468.47
1999-06-18,5433.83,5500.93,5430.32,5430.32,0,5430.32
1999-06-17,5404.37,5424.66,5387.48,5412,0,5412
1999-06-16,5331,5390.7,5301.64,5381.25,0,5381.25
1999-06-15,5269.93,5350.69,5239.67,5342.86,0,5342.86
1999-06-14,5249.37,5292.06,5249.37,5268.87,0,5268.87
1999-06-11,5205.52,5269.86,5197.22,5262.15,0,5262.15
1999-06-10,5265.87,5287.88,5188.91,5206.47,0,5206.47
1999-06-09,5184.85,5271.37,5165.69,5253.89,0,5253.89
1999-06-08,5214.21,5237.25,5201.64,5211.08,0,5211.08
1999-06-07,5130.53,5194.98,5097.55,5190.15,0,5190.15
1999-06-04,5065.95,5108.49,5046.51,5107.81,0,5107.81
1999-06-02,5035.99,5049,4980.63,4997.83,0,4997.83
1999-06-01,5083.62,5090.89,5016.81,5021.24,0,5021.24
1999-05-31,5099.66,5107.89,5033.24,5069.83,0,5069.83
1999-05-28,5047.6,5071.82,5003.97,5068.73,0,5068.73
1999-05-27,5200.61,5222.79,5067.44,5083.83,0,5083.83
1999-05-26,5118.58,5194.36,5110.38,5160.44,0,5160.44
1999-05-25,5213.79,5218.29,5136.76,5143.1,0,5143.1
1999-05-21,5235.16,5269.44,5216.69,5264.68,0,5264.68
1999-05-20,5214.36,5250.68,5207.31,5235.64,0,5235.64
1999-05-19,5162.45,5191.86,5141.84,5184.51,0,5184.51
1999-05-18,5134.17,5169.54,5111.97,5154.94,0,5154.94
1999-05-17,5165.26,5170.28,5092.61,5114.47,0,5114.47
1999-05-14,5271.49,5310.19,5173.03,5173.25,0,5173.25
1999-05-12,5281.85,5309.85,5214.75,5248.02,0,5248.02
1999-05-11,5238.34,5283.06,5236.89,5249.15,0,5249.15
1999-05-10,5300.77,5317.08,5199.69,5205.95,0,5205.95
1999-05-07,5280.73,5297.38,5234.95,5297.38,0,5297.38
1999-05-06,5336.5,5370.65,5274.15,5274.45,0,5274.45
1999-05-05,5348.4,5364.06,5301.28,5307.22,0,5307.22
1999-05-04,5409.82,5449.22,5383.21,5383.21,0,5383.21
1999-05-03,5372.68,5392.22,5345.73,5377.56,0,5377.56
