Date;Last Price;Volume;SMAVG (15)
09.07.1996;2562,18;6284000;6704694
08.07.1996;2551,04;5962300;6740707
05.07.1996;2583,49;9143100;6715294
04.07.1996;2577,39;6831800;6686820
03.07.1996;2568,95;4385900;7202294
02.07.1996;2572,25;7385200;7379127
01.07.1996;2564;4273200;7334734
28.06.1996;2561,39;5595500;7338860
27.06.1996;2551,62;9097500;7506694
26.06.1996;2573,69;8093700;7236000
25.06.1996;2572,96;7929400;7071834
24.06.1996;2566,43;5829600;6832267
21.06.1996;2540,11;5457400;6714327
20.06.1996;2539,67;7432600;6659707
19.06.1996;2554,29;6869200;6414807
18.06.1996;2549,29;6824200;6413927
17.06.1996;2546,12;5581100;6341420
14.06.1996;2548,83;8716000;6508047
13.06.1996;2567,47;14563900;6645187
12.06.1996;2568,88;7038400;6270234
11.06.1996;2546,35;6719300;6272034
10.06.1996;2558,81;4335100;6278287
07.06.1996;2557,43;8113000;6520234
05.06.1996;2552,53;5037100;6690280
04.06.1996;2546,25;5631200;6837414
03.06.1996;2532,83;4335900;7175400
31.05.1996;2542,8;4060500;7415054
30.05.1996;2527,31;4638100;7604360
29.05.1996;2551,45;3759100;7767520
28.05.1996;2558,3;6856000;7746774
24.05.1996;2542,24;5736600;7867827
23.05.1996;2560,46;8080500;7957280
22.05.1996;2556,87;10773100;7774380
21.05.1996;2570,78;8939600;7321714
20.05.1996;2550;7065400;6990414
17.05.1996;2537,33;6813100;6819700
15.05.1996;2528,75;7964300;6750940
14.05.1996;2519,73;10663700;6604580
13.05.1996;2496,17;7244100;6153607
10.05.1996;2468,78;10701000;6097780
09.05.1996;2469,38;7930700;5811874
08.05.1996;2472,64;6900100;5628720
07.05.1996;2479,53;7085500;5495227
06.05.1996;2468,91;3447900;5238980
03.05.1996;2457,49;8671800;5267474
02.05.1996;2502,31;7078400;5060327
30.04.1996;2505,25;5337000;4936954
29.04.1996;2506,46;3983100;4815320
26.04.1996;2537,17;3970100;4781254
25.04.1996;2532,41;4504700;4769814
24.04.1996;2538,26;5781700;4795674
23.04.1996;2550,18;5768900;4742954
22.04.1996;2545,91;3899100;4837100
19.04.1996;2536,52;6406700;5002454
18.04.1996;2535,52;6412400;5134034
17.04.1996;2524,18;5183400;5106120
16.04.1996;2538,38;4897700;5082700
15.04.1996;2545,94;3241800;5158060
12.04.1996;2511,78;3875300;5344754
11.04.1996;2509,71;5564600;5560014
10.04.1996;2530,02;5227800;5655987
09.04.1996;2503,26;3512500;5619534
04.04.1996;2495,18;3472100;5834160
03.04.1996;2494,4;3798500;5954734
02.04.1996;2501,22;4892600;6026147
01.04.1996;2489,09;4990900;6124067
29.03.1996;2485,87;7181100;6364574
28.03.1996;2508,44;6379400;6432440
27.03.1996;2525,42;8380400;6363267
26.03.1996;2499,32;5993700;6066494
25.03.1996;2510,32;4832100;6117454
22.03.1996;2504,02;6028100;6147560
21.03.1996;2504,12;6042200;6182107
20.03.1996;2485,9;7104200;6134727
19.03.1996;2493,26;7004200;6112907
18.03.1996;2463,16;4681000;5992780
15.03.1996;2458,23;6731900;6025507
14.03.1996;2426,49;5280700;5980240
13.03.1996;2426,38;4869700;6013320
12.03.1996;2435,97;6361400;6130867
11.03.1996;2407,79;8598500;6023187
08.03.1996;2469,12;8199100;5743287
07.03.1996;2480,94;5341800;5511594
06.03.1996;2466,04;3928800;5424567
05.03.1996;2479,03;6758100;5474620
04.03.1996;2487,99;5283700;5414500
01.03.1996;2501,22;6546300;5436120
29.02.1996;2473,55;5331500;5418174
28.02.1996;2472,5;6776900;5387260
27.02.1996;2444,92;5202300;5290820
26.02.1996;2442,34;5171900;5289940
23.02.1996;2451,78;6052900;5289774
22.02.1996;2412;5776900;5234820
21.02.1996;2391,12;6632900;5256340
20.02.1996;2382,61;4746200;5342820
19.02.1996;2398,58;4400000;5489034
16.02.1996;2429,02;4723700;5730834
15.02.1996;2423,01;4036400;6083060
14.02.1996;2427,07;4679600;6504200
13.02.1996;2433,91;5856300;6619034
12.02.1996;2428,05;5608000;6447134
09.02.1996;2411,93;6277100;6317427
08.02.1996;2430,2;4867800;6272107
07.02.1996;2446,16;5330300;6358067
06.02.1996;2428,28;5189100;6421067
05.02.1996;2419,01;5169400;6443887
02.02.1996;2452,06;5228600;6377200
01.02.1996;2459,26;6099700;6341067
31.01.1996;2470,14;7930100;6297467
30.01.1996;2435,79;6939400;6119307
29.01.1996;2446,05;8027000;6040927
26.01.1996;2432,93;10007100;5759067
25.01.1996;2443,72;10353500;5466954
24.01.1996;2423,07;6402100;5165954
23.01.1996;2384,47;3277800;5041527
22.01.1996;2390,53;3662400;5053334
19.01.1996;2398,76;5597300;4955353
18.01.1996;2380,9;6157200;4692699
17.01.1996;2371,3;6275300;4380482
16.01.1996;2376,87;5531400;4190421
15.01.1996;2359,05;4169100;3992702
12.01.1996;2356,45;4686600;3967253
11.01.1996;2329,51;5445700;3907945
10.01.1996;2338,19;5257700;3889928
09.01.1996;2349,66;5763700;3934303
08.01.1996;2323,48;3799100;3823490
05.01.1996;2331,88;5625400;3771611
04.01.1996;2324,32;5838500;3674157
03.01.1996;2329,22;4535700;3476550
02.01.1996;2284,86;3454900;3488468
29.12.1995;2260,69;2192684;3526932
28.12.1995;2273,9;1657494;3648296
27.12.1995;2280,44;1473954;3834565
22.12.1995;2280,81;3424374;3928540
21.12.1995;2268,35;2565618;4028531
20.12.1995;2268,07;3787376;4148868
19.12.1995;2241,43;3796978;4190314
18.12.1995;2240,24;5175434;4220957
15.12.1995;2283,84;5923328;4336947
14.12.1995;2286,21;4101506;4237170
13.12.1995;2283,26;3020916;4199379
12.12.1995;2278,64;4163598;4258341
11.12.1995;2280,39;2874384;4214825
08.12.1995;2277,7;4714470;4321909
07.12.1995;2260,62;4031866;4241379
06.12.1995;2274,94;4013142;4218253
05.12.1995;2269,34;4451522;4155917
04.12.1995;2261,08;2883592;4085952
01.12.1995;2266,56;4924240;4117618
30.11.1995;2254,95;4370672;4046314
29.11.1995;2249,75;4409062;4184105
28.11.1995;2242,91;4256626;4296517
27.11.1995;2247,97;6915282;4329433
24.11.1995;2210,92;4426662;4001389
23.11.1995;2197,26;3534642;3960842
22.11.1995;2194,53;3905352;4036889
21.11.1995;2201,9;3510850;3995500
20.11.1995;2204,01;4480650;4018857
17.11.1995;2196,59;3506514;4062191
16.11.1995;2202,5;3684988;4207004
15.11.1995;2196,64;3078096;4306980
14.11.1995;2197,34;3402056;4437360
13.11.1995;2195,15;3358582;4520251
10.11.1995;2174,78;3854678;4677695
09.11.1995;2182,47;6437536;4748296
08.11.1995;2184,05;6095244;4530315
07.11.1995;2174,27;4750360;4406178
06.11.1995;2168,57;1994622;4349931
03.11.1995;2169,69;3818456;4396963
02.11.1995;2180,49;4675344;4511723
01.11.1995;2182,11;3284520;4451541
31.10.1995;2165,76;3861208;4486522
30.10.1995;2149,71;5130658;4549017
27.10.1995;2112,01;5678708;4392505
26.10.1995;2142,74;5184622;4301781
25.10.1995;2140,74;5033798;4184544
24.10.1995;2114,88;4645428;4097286
23.10.1995;2116,86;5720238;3958341
20.10.1995;2148,12;4913700;3863958
19.10.1995;2176,09;3167820;3933319
18.10.1995;2197,57;4233186;4088421
17.10.1995;2185,52;3906646;4128155
16.10.1995;2193,85;2700102;4163773
13.10.1995;2206,11;5539864;4595644
12.10.1995;2159,73;3772620;4656924
11.10.1995;2153,56;3809224;5072034
10.10.1995;2137,01;4798644;5309068
09.10.1995;2157,41;2782972;5249639
06.10.1995;2176,35;4317844;5534259
05.10.1995;2191,54;3426076;5686338
04.10.1995;2211,6;3724920;5997809
02.10.1995;2197,01;2561260;5938163
29.09.1995;2201,27;4304492;5956465
28.09.1995;2184,24;5954116;6032994
27.09.1995;2190,9;5494342;5980069
26.09.1995;2232,02;4829202;5978322
25.09.1995;2212,97;4440914;5961361
22.09.1995;2204,44;9178170;5905416
21.09.1995;2275,72;6459054;5502613
20.09.1995;2294,15;9999282;5260218
19.09.1995;2306,66;7364730;4801548
18.09.1995;2289,49;3907200;4488983
15.09.1995;2305,58;7052274;4449066
14.09.1995;2300,29;6599034;4177817
13.09.1995;2300,72;8098138;4101983
12.09.1995;2266,07;2830228;3829403
11.09.1995;2268,26;2835790;3929456
08.09.1995;2266,77;5452426;4102419
07.09.1995;2269,01;5160250;4072886
06.09.1995;2266,37;5468136;4080877
05.09.1995;2266,57;4574778;4108300
04.09.1995;2263,08;3601744;4148645
01.09.1995;2242,76;3136126;4234656
31.08.1995;2234,23;2823128;4394977
30.08.1995;2251,3;3119232;4558551
29.08.1995;2230,27;2676252;4573764
28.08.1995;2240,31;3308450;4593288
25.08.1995;2257,34;2983540;4554631
24.08.1995;2253,91;5461522;4558223
23.08.1995;2262,66;4009438;4454305
22.08.1995;2258,97;4331028;4626935
21.08.1995;2269,6;5430240;4517550
18.08.1995;2265,86;5009428;4334435
17.08.1995;2253,93;5280104;4245547
16.08.1995;2251,64;5879494;4185111
15.08.1995;2236,73;5179940;4187449
14.08.1995;2211,03;4891910;4237429
11.08.1995;2228,44;5540942;4201587
10.08.1995;2236,72;5276748;4098504
09.08.1995;2222,28;3347416;4060231
08.08.1995;2236,89;2969122;4040453
07.08.1995;2244,56;2728588;4023396
04.08.1995;2236,68;3037428;4000314
03.08.1995;2234,86;3902742;3991585
02.08.1995;2249,6;6598886;4124393
01.08.1995;2211,26;2690254;3980211
31.07.1995;2222,51;2683524;4127950
28.07.1995;2217,91;3676100;4211740
27.07.1995;2239,36;4373568;4409053
26.07.1995;2237,73;5914570;4370808
25.07.1995;2232,23;5929634;4208715
24.07.1995;2232,02;4354278;4043232
21.07.1995;2196,54;3994706;3898909
20.07.1995;2183,52;4702644;3792598
19.07.1995;2195,31;3050750;3663743
18.07.1995;2183,71;2713264;3713703
17.07.1995;2201,36;2382366;3687125
14.07.1995;2191,25;2906484;3677665
13.07.1995;2193,72;5894862;3754687
12.07.1995;2200,32;4436152;3672510
11.07.1995;2194,15;4906344;3653669
10.07.1995;2184,39;3940374;3615210
07.07.1995;2163,37;6635788;3696704
06.07.1995;2111,35;3799902;3687696
05.07.1995;2117,63;3483174;3678625
04.07.1995;2110,13;3447396;3640475
03.07.1995;2099,68;2189422;3740311
30.06.1995;2089,04;2400042;3869407
29.06.1995;2094,68;2769824;3985393
28.06.1995;2091,3;3800144;4057396
27.06.1995;2128,99;2314596;4154420
26.06.1995;2137,36;2240468;4389872
23.06.1995;2138,22;4061810;4691689
22.06.1995;2162,39;4662216;4539276
21.06.1995;2144,88;4153540;4346337
20.06.1995;2140,36;4329452;4120914
19.06.1995;2154,13;5162790;3922630
16.06.1995;2125,06;6500660;3720859
14.06.1995;2124,84;3663846;3349575
13.06.1995;2124,25;2910920;3204568
12.06.1995;2127,79;4944936;3158107
09.06.1995;2107,16;4125858;2980801
08.06.1995;2137,21;4139836;2853037
07.06.1995;2136,72;3849868;2735570
06.06.1995;2154,17;5255502;2581191
02.06.1995;2132,72;5846368;2387562
01.06.1995;2119,24;6767732;2165961
31.05.1995;2099,95;1775616;1883495
30.05.1995;2081,46;1768134;1913246
29.05.1995;2069,26;772190;1867391
26.05.1995;2065,71;1355192;1907521
24.05.1995;2105,88;2136218;1965969
23.05.1995;2083,55;931400;1935234
22.05.1995;2096,87;1488752;1975212
19.05.1995;2064,42;2214008;1985821
18.05.1995;2083,8;2285332;2020767
17.05.1995;2088,99;2209400;2077067
16.05.1995;2109,36;2377832;2126012
15.05.1995;2092;1534180;2086859
12.05.1995;2102,4;2351080;2113883
11.05.1995;2086,41;2522352;2042071
10.05.1995;2064,41;2530742;1968242
09.05.1995;2050,66;2221880;1889270
08.05.1995;2030,65;1080304;1796269
05.05.1995;2021,22;1374148;1814879
04.05.1995;2034,15;2231912;1839328
03.05.1995;2037,99;1675190;1803830
02.05.1995;2036,47;1531068;1792706
28.04.1995;2017,95;1647892;1850182
27.04.1995;2024,25;2738186;1865154
26.04.1995;2028,52;3129838;1824800
25.04.1995;2007,57;2943572;1714243
24.04.1995;1978,97;1790534;1640033
21.04.1995;1987,7;1939540;1727560
20.04.1995;1955,33;1273900;1754410
19.04.1995;1943,88;1414928;1814144
18.04.1995;1954,62;1346152;1851231
13.04.1995;1982,99;826872;1921444
12.04.1995;1991,08;1359452;2058743
11.04.1995;1979,26;1740888;2068046
10.04.1995;1980,81;1699430;2082476
07.04.1995;1978,71;1508330;2048779
06.04.1995;1976,52;2393218;2287167
05.04.1995;1972,59;1872464;2246544
04.04.1995;1965,68;2132878;2251364
03.04.1995;1934,96;1471488;2277646
31.03.1995;1914,69;1830422;2302125
30.03.1995;1949,76;3103444;2350341
29.03.1995;1918,85;2342278;2357179
28.03.1995;1911,7;2169916;2419836
27.03.1995;1928,82;1971238;2447976
24.03.1995;1935,87;2399340;2477023
23.03.1995;1935,08;2886360;2447103
22.03.1995;1978,07;1498990;2373160
21.03.1995;1984,15;1957346;2431202
20.03.1995;1984,99;1193968;2400827
17.03.1995;1979,52;5084150;2401240
16.03.1995;2016,15;1783872;2204400
15.03.1995;1995,22;1944772;2244357
14.03.1995;2022,5;2527104;2209875
13.03.1995;1974,14;1838666;2147176
10.03.1995;2008,85;2553664;2091472
09.03.1995;1989,2;3206016;2059256
08.03.1995;2029,38;3282134;2063554
07.03.1995;2041,26;2592018;2037849
06.03.1995;2069,95;2406950;1990591
03.03.1995;2094,16;1950538;1937337
02.03.1995;2116,64;1777210;2026204
01.03.1995;2127,21;2369626;2126851
28.02.1995;2097,85;1501716;2076947
27.02.1995;2106,05;1200164;2106658
24.02.1995;2117,59;2131552;2149704
23.02.1995;2126,44;2383230;2170610
22.02.1995;2096,26;1427542;2130124
21.02.1995;2101,82;1586610;2162076
20.02.1995;2101,98;1003104;2183271
17.02.1995;2119,29;2070436;2228428
16.02.1995;2112,06;3270476;2215533
15.02.1995;2135,49;2896566;2089632
14.02.1995;2128,33;1883144;2055681
13.02.1995;2118,96;1608140;2076003
10.02.1995;2127,56;3283544;2137338
09.02.1995;2117,8;3286914;2060245
08.02.1995;2087,78;1621070;1966641
07.02.1995;2093,01;1947380;1947116
06.02.1995;2085,08;1845850;1958330
03.02.1995;2077,94;2445148;1999880
02.02.1995;2038,46;1775938;1938101
01.02.1995;2047,44;1906814;1974255
31.01.1995;2024,82;1904536;1984209
30.01.1995;2026,68;1680466;1955195
27.01.1995;2030,56;1877014;1937948
26.01.1995;2040,79;1381950;1896893
25.01.1995;2026,97;2387306;1913279
24.01.1995;2027,67;2187980;1850150
23.01.1995;2013,03;2528154;1793313
20.01.1995;2050,86;2127154;1678176
19.01.1995;2079,6;1882856;1610613
18.01.1995;2085,62;1328196;1548928
17.01.1995;2081,39;2115584;1519723
16.01.1995;2088,25;2469110;1427497
13.01.1995;2064,14;1518460;1313447
12.01.1995;2059,68;2318248;1314263
11.01.1995;2061,76;2056126;1260322
10.01.1995;2062,08;1469318;1253584
09.01.1995;2053,41;1421770;1264018
06.01.1995;2058,2;1261188;1337365
05.01.1995;2051,46;1627734;1392247
04.01.1995;2072,9;1440376;1381386
03.01.1995;2068,92;1335414;1396281
02.01.1995;2079,19;801100;1407280
30.12.1994;2106,58;1113714;1435707
29.12.1994;2077,03;957578;1445708
28.12.1994;2109,01;890122;1492087
27.12.1994;2106,15;732190;1576852
23.12.1994;2094,01;758372;1633994
22.12.1994;2100,65;1530698;1670081
21.12.1994;2086,66;1509130;1627351
20.12.1994;2079,93;1955062;1646757
19.12.1994;2075,94;1625818;1614469
16.12.1994;2070,06;2521978;1615947
15.12.1994;2052,59;2084414;1543319
14.12.1994;2024,77;1464820;1512664
13.12.1994;2011,25;1663804;1598032
12.12.1994;2024,82;1500400;1619806
09.12.1994;2028,33;1227506;1610771
08.12.1994;2042,21;1263730;1639757
07.12.1994;2055,6;1653264;1664784
06.12.1994;2046,88;2161590;1697682
05.12.1994;2071,12;1589318;1643150
02.12.1994;2038,51;1299684;1650071
01.12.1994;2046,59;889750;1728588
30.11.1994;2048,26;1800222;1869976
29.11.1994;2044,28;1470738;1838930
28.11.1994;2058,45;1647992;1816638
25.11.1994;2051,62;1432554;1836451
24.11.1994;2055,97;1624590;1869776
23.11.1994;2033,31;2745342;1882567
22.11.1994;2074,77;1990416;1763510
21.11.1994;2105,28;1364862;1745121
18.11.1994;2100,23;1662304;1775019
17.11.1994;2102,69;1639126;1791143
15.11.1994;2110,75;2146744;1805854
14.11.1994;2089,29;1343600;1838097
11.11.1994;2078,35;1693144;1849500
10.11.1994;2082,4;2477440;1892664
09.11.1994;2096,47;3010572;1914234
08.11.1994;2053,44;1334524;1849206
07.11.1994;2043,52;1136354;1903977
04.11.1994;2067,56;1945192;2007578
03.11.1994;2051,48;1932436;1988207
02.11.1994;2042,35;1816450;2043703
01.11.1994;2069,73;959482;2077872
31.10.1994;2071,63;1714590;2196555
28.10.1994;2040,32;1813330;2247151
27.10.1994;2013,2;1904160;2253500
26.10.1994;2020,5;1859790;2264017
25.10.1994;1974,63;2630394;2326444
24.10.1994;2025,38;1514634;2267271
21.10.1994;2022,22;2340606;2341932
20.10.1994;2069,95;2800996;2413361
19.10.1994;2051,16;2035144;2323626
18.10.1994;2084,76;2156102;2282284
17.10.1994;2090,88;2690368;2236148
14.10.1994;2105,73;1654618;2171941
13.10.1994;2082,63;2764882;2188546
12.10.1994;2077,57;2328986;2194056
11.10.1994;2071,06;2739720;2152812
10.10.1994;2024,79;2473538;2063004
07.10.1994;1960,59;1908554;2063257
06.10.1994;1961,03;2061914;2056725
05.10.1994;1968,72;2796198;2048835
04.10.1994;1994,95;1742800;1975427
30.09.1994;2011,75;2634546;1944588
29.09.1994;2043,58;3412052;1877168
28.09.1994;2068,11;1454962;1750607
27.09.1994;2058,73;1415016;1745036
26.09.1994;2068,67;1464066;1730411
23.09.1994;2089,12;1727262;1716906
22.09.1994;2073,03;1903688;1705176
21.09.1994;2079,5;2847538;1692669
20.09.1994;2078,96;1710320;1565491
19.09.1994;2096,76;1392598;1605577
16.09.1994;2118,73;2477342;1659878
15.09.1994;2113,98;1810576;1630924
14.09.1994;2124,12;1943566;1649723
13.09.1994;2136,09;1695076;1650191
12.09.1994;2154,61;1280210;1663449
09.09.1994;2185,15;1623248;1669960
08.09.1994;2172,37;1513638;1636294
07.09.1994;2163,82;1371390;1639623
06.09.1994;2165,9;1195644;1702889
05.09.1994;2174,52;1261496;1731829
02.09.1994;2204,71;1551314;1726354
01.09.1994;2200,8;1716080;1773527
31.08.1994;2212,85;939862;1794642
30.08.1994;2210,85;2311610;1844093
29.08.1994;2193,19;2207124;1782388
26.08.1994;2161,54;2043026;1700178
25.08.1994;2152,21;2092556;1667263
24.08.1994;2126,37;1950596;1669768
23.08.1994;2107,87;1893940;1694804
22.08.1994;2123,79;1377868;1748134
19.08.1994;2149,57;1118272;1726249
18.08.1994;2153,56;1563568;1742829
17.08.1994;2162,29;2320372;1733074
16.08.1994;2143,14;1629748;1713365
15.08.1994;2138,84;1179378;1744894
12.08.1994;2124,68;2258900;1753206
11.08.1994;2155,28;2032814;1732537
10.08.1994;2160,37;1681628;1697436
09.08.1994;2164,2;1386036;1734031
08.08.1994;2184,67;973972;1799217
05.08.1994;2184,76;1549300;1881760
04.08.1994;2183,36;2130122;1920622
03.08.1994;2198,92;2326142;1882125
02.08.1994;2186,39;2693892;1826362
01.08.1994;2153,79;1049584;1768117
29.07.1994;2146,64;1366982;1805286
28.07.1994;2122,81;1417246;1816592
27.07.1994;2140,44;2024726;1820868
26.07.1994;2151,96;2102692;1769869
25.07.1994;2136,22;1304050;1744642
22.07.1994;2150,26;1948870;1752373
21.07.1994;2113,3;1506292;1728252
20.07.1994;2138,65;2230552;1759981
19.07.1994;2128,79;2363826;1749155
18.07.1994;2098,19;2212126;1742855
15.07.1994;2093,61;2132222;1720360
14.07.1994;2055,62;1552670;1710968
13.07.1994;2054;1489702;1772629
12.07.1994;2048,05;1820216;1846398
11.07.1994;2065,66;1607116;1896101
08.07.1994;2050,85;1536568;1969045
07.07.1994;2043,85;1481394;2142348
06.07.1994;2035,7;1259744;2184351
05.07.1994;2032,69;1724286;2249581
04.07.1994;2054,4;1420004;2355351
01.07.1994;2036,52;1587058;2376019
30.06.1994;2025,34;1982230;2349489
29.06.1994;2046,3;2068156;2318915
28.06.1994;2018,26;2269338;2306671
27.06.1994;1988,6;1874700;2268054
24.06.1994;2005,31;1991336;2243341
23.06.1994;2022,1;2477582;2207096
22.06.1994;1994,42;2596244;2152235
21.06.1994;1983,27;2565764;2087311
20.06.1994;1968,82;2701272;1988921
17.06.1994;2050,72;4136116;1944698
16.06.1994;2054,91;2111436;1821178
15.06.1994;2074,7;2238190;1828965
14.06.1994;2074,7;3310838;1807357
13.06.1994;2105,78;1730022;1692549
10.06.1994;2133,08;1189112;1687415
09.06.1994;2129,32;1523620;1762996
08.06.1994;2145,2;1884500;1772299
07.06.1994;2135,1;1690072;1763350
06.06.1994;2163,07;1504016;1748285
03.06.1994;2148,39;1447650;1780952
01.06.1994;2129,7;1654668;1830043
31.05.1994;2127,7;1622386;1811199
30.05.1994;2118,15;1089920;1819155
27.05.1994;2140,99;2037930;1880236
26.05.1994;2130,25;2283314;1869114
25.05.1994;2158,77;2228234;1871578
24.05.1994;2198,72;1914072;1870188
20.05.1994;2249,65;1588712;1874702
19.05.1994;2247,76;1653014;1952145
18.05.1994;2267,41;2322826;2072246
17.05.1994;2259,71;1663172;2141321
16.05.1994;2271,11;1750268;2177917
13.05.1994;2258,75;1464086;2250474
11.05.1994;2243,63;1994024;2302291
10.05.1994;2235,15;2184022;2359765
09.05.1994;2218,88;1372004;2406895
06.05.1994;2237,02;1741728;2529118
05.05.1994;2235,84;2006134;2570225
04.05.1994;2249,02;1871106;2602598
03.05.1994;2252,29;2320274;2590723
02.05.1994;2268,65;2207384;2600745
29.04.1994;2245,98;1981780;2627526
28.04.1994;2251,22;2750348;2667597
27.04.1994;2253,57;3454530;2685938
26.04.1994;2243,2;3358946;2624481
25.04.1994;2202,22;2212122;2529133
22.04.1994;2213,92;2838620;2484818
21.04.1994;2196,97;2241336;2439080
20.04.1994;2182,64;2856138;2439427
19.04.1994;2172,42;2890976;2406284
18.04.1994;2228,78;3205350;2340724
15.04.1994;2200,42;2358334;2336544
14.04.1994;2198,71;2491726;2341548
13.04.1994;2209,19;1692972;2315569
12.04.1994;2210,6;2470606;2323431
11.04.1994;2225,33;2609102;2409759
08.04.1994;2203,34;2582852;2391718
07.04.1994;2201,41;3025458;2433140
06.04.1994;2191,2;2532672;2469561
05.04.1994;2158,29;1928732;2510533
31.03.1994;2133,11;1547394;2509182
30.03.1994;2147,53;2152546;2575319
29.03.1994;2168,35;2246538;2580989
28.03.1994;2161,42;2359002;2632269
25.03.1994;2130,06;1907580;2664498
24.03.1994;2161,68;3142644;2659168
23.03.1994;2161,13;2433396;2617491
22.03.1994;2141,34;2102042;2683883
21.03.1994;2131,28;1810894;2685949
18.03.1994;2155,61;3765534;2693558
17.03.1994;2175,06;2338488;2602863
16.03.1994;2172,73;3204180;2637990
15.03.1994;2165,59;3571778;2571554
14.03.1994;2145,17;3147246;2464490
11.03.1994;2103,49;1908466;2366134
10.03.1994;2141,1;2539450;2418851
09.03.1994;2116,09;2237598;2461741
08.03.1994;2124,04;3015736;2474013
07.03.1994;2108,91;2842434;2403870
04.03.1994;2060,09;1827638;2306530
03.03.1994;2037,9;2517482;2362681
02.03.1994;2020,33;3429276;2367384
01.03.1994;2067,05;2133034;2357025
28.02.1994;2091,57;1925024;2404897
25.02.1994;2074,92;2405106;2481515
24.02.1994;2090,29;2865396;2483121
23.02.1994;2127,67;2207638;2508476
22.02.1994;2107,62;1965824;2510809
21.02.1994;2119,53;1671906;2571539
18.02.1994;2151,97;2699214;2656296
17.02.1994;2128,72;3182813;2617809
16.02.1994;2136,61;2421667;2543013
15.02.1994;2115,62;1963602;2544925
14.02.1994;2116,01;1382328;2599952
11.02.1994;2090,61;2669904;2713428
10.02.1994;2118,96;2588032;2756648
09.02.1994;2085,29;3273878;2766391
08.02.1994;2107,21;2851124;2716171
07.02.1994;2079,4;3074294;2694405
04.02.1994;2138,25;2429195;2629697
03.02.1994;2151,72;3245716;2695678
02.02.1994;2184,01;2242637;2785882
01.02.1994;2179,67;2876773;2837727
31.01.1994;2177,45;2943263;2808045
28.01.1994;2133,47;2121912;2756674
27.01.1994;2125,14;2060861;2780553
26.01.1994;2119,17;2450350;2778849
25.01.1994;2126,78;2789016;2762295
24.01.1994;2080,01;3084462;2748387
21.01.1994;2075,61;3318199;2659673
20.01.1994;2116,2;2734179;2574822
19.01.1994;2134,38;2520583;2509089
18.01.1994;2113,84;2524637;2519691
17.01.1994;2137,38;2103668;2483383
14.01.1994;2141,82;3418908;2500642
13.01.1994;2164,66;4598786;2444258
12.01.1994;2209,18;3020306;2290864
11.01.1994;2228,75;2431542;2268575
10.01.1994;2233,79;2172705;2340785
07.01.1994;2211,64;2480092;2356208
06.01.1994;2220,22;2035295;2369008
05.01.1994;2233,41;2202042;2391988
04.01.1994;2253,58;2580404;2399896
03.01.1994;2267,98;1753744;2379688
30.12.1993;2266,68;2045430;2515205
29.12.1993;2214,7;1748192;2648490
28.12.1993;2242,82;2679614;2712920
27.12.1993;2253,98;1980019;2728235
23.12.1993;2222,84;2362551;2806474
22.12.1993;2197,51;2573139;2871444
21.12.1993;2182,93;2297889;2879517
20.12.1993;2178,16;2685971;2859331
17.12.1993;2151,02;3514680;2816122
16.12.1993;2137,45;2404057;2749921
15.12.1993;2110,7;2672097;2810222
14.12.1993;2149,97;2379991;2802522
13.12.1993;2172,75;2320656;2836222
10.12.1993;2161,13;2277284;2838097
09.12.1993;2175,8;3786496;2862860
08.12.1993;2148,13;4044706;2798591
07.12.1993;2115,46;2714644;2753194
06.12.1993;2118,8;2909342;2745924
03.12.1993;2120,61;3153607;2673548
02.12.1993;2110,53;3337104;2614691
01.12.1993;2089,87;2694229;2596978
30.11.1993;2057,77;1995104;2579824
29.11.1993;2043,43;2037827;2598193
26.11.1993;2047,24;2521670;2747011
25.11.1993;2047,71;3308574;2723063
24.11.1993;2029,55;2556599;2680532
23.11.1993;2027,41;2885489;2780825
22.11.1993;2030;2348773;2723695
19.11.1993;2077,37;2648728;2735591
18.11.1993;2085,34;2822466;2708822
16.11.1993;2071,72;3363758;2641913
15.11.1993;2049,11;2605588;2601212
12.11.1993;2015,01;1823707;2582172
11.11.1993;2023,33;2270754;2702982
10.11.1993;2023,84;3071402;2724627
09.11.1993;2022,83;2436916;2686078
08.11.1993;2010,81;2270639;2727691
05.11.1993;2012,56;4270103;2745863
04.11.1993;2062,61;2162442;2666981
03.11.1993;2084,36;2670612;2645930
02.11.1993;2095,58;4060999;2627040
01.11.1993;2062,12;2028536;2504239
29.10.1993;2069;2527207;2549125
28.10.1993;2038,46;2247204;2606502
27.10.1993;2043,08;1818833;2653717
26.10.1993;2058,72;2753231;2746056
25.10.1993;2074,39;2319994;2786057
22.10.1993;2066,17;3635852;2755197
21.10.1993;2034,69;2595429;2591473
20.10.1993;2042,56;2493166;2520828
19.10.1993;2026,76;3061112;2454924
18.10.1993;2033,32;2543218;2390678
15.10.1993;2015,03;3086885;2344441
14.10.1993;1990,07;1846674;2239030
13.10.1993;2001,51;2387258;2286400
12.10.1993;1998,61;2218988;2298242
11.10.1993;2011,02;2701824;2334402
08.10.1993;2005,01;3387859;2334685
07.10.1993;1997,04;2955435;2323788
06.10.1993;1987,05;3203912;2242177
05.10.1993;1972,73;3353244;2178355
04.10.1993;1923,72;1857101;2077984
01.10.1993;1912,09;1179983;2059394
30.09.1993;1915,71;1535756;2109289
29.09.1993;1907,69;1504602;2170384
28.09.1993;1913,61;2097428;2245076
27.09.1993;1912,18;1849670;2278152
